name_switch,name_prodesen,load_zone,load_area,time,timestamp,capacity_factor
penitas,penitas,02-oriental,38-tabasco,2008-12-31,20081231,0
puente_grande,puente_grande,03-occidental,23-guadalajara,2013-01-31,20130131,28.774244
puente_grande,puente_grande,03-occidental,23-guadalajara,2013-02-29,20130229,19.879275
puente_grande,puente_grande,03-occidental,23-guadalajara,2013-03-31,20130331,21.000741
puente_grande,puente_grande,03-occidental,23-guadalajara,2013-04-30,20130430,13.795664
puente_grande,puente_grande,03-occidental,23-guadalajara,2013-05-31,20130531,10.99966
puente_grande,puente_grande,03-occidental,23-guadalajara,2013-06-30,20130630,41.84787
puente_grande,puente_grande,03-occidental,23-guadalajara,2013-07-31,20130731,49.283395
puente_grande,puente_grande,03-occidental,23-guadalajara,2013-08-31,20130831,48.376991
puente_grande,puente_grande,03-occidental,23-guadalajara,2013-09-30,20130930,93.235941
puente_grande,puente_grande,03-occidental,23-guadalajara,2013-10-31,20131031,49.329475
puente_grande,puente_grande,03-occidental,23-guadalajara,2013-11-30,20131130,33.060432
puente_grande,puente_grande,03-occidental,23-guadalajara,2013-12-31,20131231,18.143287
puente_grande,puente_grande,03-occidental,23-guadalajara,2012-01-31,20120131,12.827809
puente_grande,puente_grande,03-occidental,23-guadalajara,2012-02-29,20120229,41.110463
puente_grande,puente_grande,03-occidental,23-guadalajara,2012-03-31,20120331,26.454491
puente_grande,puente_grande,03-occidental,23-guadalajara,2012-04-30,20120430,18.527361
puente_grande,puente_grande,03-occidental,23-guadalajara,2012-05-31,20120531,14.778873
puente_grande,puente_grande,03-occidental,23-guadalajara,2012-06-30,20120630,41.26409
puente_grande,puente_grande,03-occidental,23-guadalajara,2012-07-31,20120731,88.719321
puente_grande,puente_grande,03-occidental,23-guadalajara,2012-08-31,20120831,56.980077
puente_grande,puente_grande,03-occidental,23-guadalajara,2012-09-30,20120930,51.633873
puente_grande,puente_grande,03-occidental,23-guadalajara,2012-10-31,20121031,20.831759
puente_grande,puente_grande,03-occidental,23-guadalajara,2012-11-30,20121130,11.737068
puente_grande,puente_grande,03-occidental,23-guadalajara,2012-12-31,20121231,0
puente_grande,puente_grande,03-occidental,23-guadalajara,2010-01-31,20100131,20.463056
puente_grande,puente_grande,03-occidental,23-guadalajara,2010-02-29,20100229,42.247299
puente_grande,puente_grande,03-occidental,23-guadalajara,2010-03-31,20100331,28.912515
puente_grande,puente_grande,03-occidental,23-guadalajara,2010-04-30,20100430,21.108287
puente_grande,puente_grande,03-occidental,23-guadalajara,2010-05-31,20100531,13.672762
puente_grande,puente_grande,03-occidental,23-guadalajara,2010-06-30,20100630,37.807485
puente_grande,puente_grande,03-occidental,23-guadalajara,2010-07-31,20100731,104.189522
puente_grande,puente_grande,03-occidental,23-guadalajara,2010-08-31,20100831,86.461019
puente_grande,puente_grande,03-occidental,23-guadalajara,2010-09-30,20100930,77.19733
puente_grande,puente_grande,03-occidental,23-guadalajara,2010-10-31,20101031,18.896065
puente_grande,puente_grande,03-occidental,23-guadalajara,2010-11-30,20101130,4.409074
puente_grande,puente_grande,03-occidental,23-guadalajara,2010-12-31,20101231,13.980015
sanalona,sanalona,04-noroeste,05-culiacan,2007-01-31,20070131,102.035367
sanalona,sanalona,04-noroeste,05-culiacan,2007-02-29,20070229,88.439911
sanalona,sanalona,04-noroeste,05-culiacan,2007-03-31,20070331,94.696429
sanalona,sanalona,04-noroeste,05-culiacan,2007-04-30,20070430,69.196548
sanalona,sanalona,04-noroeste,05-culiacan,2007-05-31,20070531,41.370704
sanalona,sanalona,04-noroeste,05-culiacan,2007-06-30,20070630,35.44869
sanalona,sanalona,04-noroeste,05-culiacan,2007-07-31,20070731,24.288323
sanalona,sanalona,04-noroeste,05-culiacan,2007-08-31,20070831,14.18496
sanalona,sanalona,04-noroeste,05-culiacan,2007-09-30,20070930,12.91874
sanalona,sanalona,04-noroeste,05-culiacan,2007-10-31,20071031,88.671597
sanalona,sanalona,04-noroeste,05-culiacan,2007-11-30,20071130,90.398631
sanalona,sanalona,04-noroeste,05-culiacan,2007-12-31,20071231,19.223552
sanalona,sanalona,04-noroeste,05-culiacan,2006-01-31,20060131,91.304077
sanalona,sanalona,04-noroeste,05-culiacan,2006-02-29,20060229,76.139752
sanalona,sanalona,04-noroeste,05-culiacan,2006-03-31,20060331,71.923085
sanalona,sanalona,04-noroeste,05-culiacan,2006-04-30,20060430,27.392718
sanalona,sanalona,04-noroeste,05-culiacan,2006-05-31,20060531,18.823393
sanalona,sanalona,04-noroeste,05-culiacan,2006-06-30,20060630,11.286885
sanalona,sanalona,04-noroeste,05-culiacan,2006-07-31,20060731,0.105228
sanalona,sanalona,04-noroeste,05-culiacan,2006-08-31,20060831,0.374167
sanalona,sanalona,04-noroeste,05-culiacan,2006-09-30,20060930,44.984008
sanalona,sanalona,04-noroeste,05-culiacan,2006-10-31,20061031,47.558462
sanalona,sanalona,04-noroeste,05-culiacan,2006-11-30,20061130,30.199236
sanalona,sanalona,04-noroeste,05-culiacan,2006-12-31,20061231,78.870685
sanalona,sanalona,04-noroeste,05-culiacan,2011-01-31,20110131,49.322401
sanalona,sanalona,04-noroeste,05-culiacan,2011-02-29,20110229,28.14625
sanalona,sanalona,04-noroeste,05-culiacan,2011-03-31,20110331,26.17128
sanalona,sanalona,04-noroeste,05-culiacan,2011-04-30,20110430,47.098284
sanalona,sanalona,04-noroeste,05-culiacan,2011-05-31,20110531,51.751567
sanalona,sanalona,04-noroeste,05-culiacan,2011-06-30,20110630,20.519792
sanalona,sanalona,04-noroeste,05-culiacan,2011-07-31,20110731,0.500317
sanalona,sanalona,04-noroeste,05-culiacan,2011-08-31,20110831,0.054583
sanalona,sanalona,04-noroeste,05-culiacan,2011-09-30,20110930,9.667202
sanalona,sanalona,04-noroeste,05-culiacan,2011-10-31,20111031,47.662063
sanalona,sanalona,04-noroeste,05-culiacan,2011-11-30,20111130,53.304256
sanalona,sanalona,04-noroeste,05-culiacan,2011-12-31,20111231,13.986567
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2009-01-31,20090131,16.136905
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2009-02-29,20090229,18.380357
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2009-03-31,20090331,31.954365
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2009-04-30,20090430,29.552183
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2009-05-31,20090531,20.636706
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2009-06-30,20090630,17.41746
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2009-07-31,20090731,31.691667
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2009-08-31,20090831,20.643056
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2009-09-30,20090930,83.568056
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2009-10-31,20091031,45.32381
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2009-11-30,20091130,13.004365
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2009-12-31,20091231,9.268452
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2012-01-31,20120131,22.858532
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2012-02-29,20120229,37.344048
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2012-03-31,20120331,32.416468
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2012-04-30,20120430,5.944643
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2012-05-31,20120531,22.081746
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2012-06-30,20120630,47.390476
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2012-07-31,20120731,93.377183
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2012-08-31,20120831,82.914881
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2012-09-30,20120930,15.152579
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2012-10-31,20121031,6.318254
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2012-11-30,20121130,6.251984
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2012-12-31,20121231,0
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2008-01-31,20080131,18.328373
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2008-02-29,20080229,23.842262
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2008-03-31,20080331,6.050992
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2008-04-30,20080430,12.970833
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2008-05-31,20080531,22.639087
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2008-06-30,20080630,41.775198
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2008-07-31,20080731,83.98254
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2008-08-31,20080831,89.484524
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2008-09-30,20080930,86.645833
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2008-10-31,20081031,71.822262
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2008-11-30,20081130,26.651389
santa_rosa,santa_rosa,03-occidental,23-guadalajara,2008-12-31,20081231,10.40119
schpoina,schpoina,02-oriental,39-grijalva,2007-01-31,20070131,35.219742
schpoina,schpoina,02-oriental,39-grijalva,2007-02-29,20070229,27.675037
schpoina,schpoina,02-oriental,39-grijalva,2007-03-31,20070331,25.080047
schpoina,schpoina,02-oriental,39-grijalva,2007-04-30,20070430,31.209883
schpoina,schpoina,02-oriental,39-grijalva,2007-05-31,20070531,38.388765
schpoina,schpoina,02-oriental,39-grijalva,2007-06-30,20070630,48.399368
schpoina,schpoina,02-oriental,39-grijalva,2007-07-31,20070731,51.634549
schpoina,schpoina,02-oriental,39-grijalva,2007-08-31,20070831,49.668217
schpoina,schpoina,02-oriental,39-grijalva,2007-09-30,20070930,51.213294
schpoina,schpoina,02-oriental,39-grijalva,2007-10-31,20071031,54.298921
schpoina,schpoina,02-oriental,39-grijalva,2007-11-30,20071130,50.132068
schpoina,schpoina,02-oriental,39-grijalva,2007-12-31,20071231,41.765997
schpoina,schpoina,02-oriental,39-grijalva,2015-01-31,20150131,39.68068
schpoina,schpoina,02-oriental,39-grijalva,2015-02-29,20150229,31.963914
schpoina,schpoina,02-oriental,39-grijalva,2015-03-31,20150331,27.646267
schpoina,schpoina,02-oriental,39-grijalva,2015-04-30,20150430,26.791915
schpoina,schpoina,02-oriental,39-grijalva,2015-05-31,20150531,23.912264
schpoina,schpoina,02-oriental,39-grijalva,2015-06-30,20150630,40.035838
schpoina,schpoina,02-oriental,39-grijalva,2015-07-31,20150731,37.205419
schpoina,schpoina,02-oriental,39-grijalva,2015-08-31,20150831,27.534784
schpoina,schpoina,02-oriental,39-grijalva,2015-09-30,20150930,49.968936
schpoina,schpoina,02-oriental,39-grijalva,2015-10-31,20151031,52.77691
schpoina,schpoina,02-oriental,39-grijalva,2015-11-30,20151130,41.729849
schpoina,schpoina,02-oriental,39-grijalva,2015-12-31,20151231,28.768291
schpoina,schpoina,02-oriental,39-grijalva,2014-01-31,20140131,41.237413
schpoina,schpoina,02-oriental,39-grijalva,2014-02-29,20140229,31.370412
schpoina,schpoina,02-oriental,39-grijalva,2014-03-31,20140331,32.567646
schpoina,schpoina,02-oriental,39-grijalva,2014-04-30,20140430,25.558904
schpoina,schpoina,02-oriental,39-grijalva,2014-05-31,20140531,35.21875
schpoina,schpoina,02-oriental,39-grijalva,2014-06-30,20140630,75.177579
schpoina,schpoina,02-oriental,39-grijalva,2014-07-31,20140731,56.898003
schpoina,schpoina,02-oriental,39-grijalva,2014-08-31,20140831,40.831535
schpoina,schpoina,02-oriental,39-grijalva,2014-09-30,20140930,72.896453
schpoina,schpoina,02-oriental,39-grijalva,2014-10-31,20141031,77.381014
schpoina,schpoina,02-oriental,39-grijalva,2014-11-30,20141130,59.282056
schpoina,schpoina,02-oriental,39-grijalva,2014-12-31,20141231,42.087302
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2007-01-31,20070131,9.35406
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2007-02-29,20070229,7.120329
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2007-03-31,20070331,8.567299
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2007-04-30,20070430,9.000419
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2007-05-31,20070531,10.438991
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2007-06-30,20070630,16.335479
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2007-07-31,20070731,35.931646
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2007-08-31,20070831,71.238218
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2007-09-30,20070930,16.976739
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2007-10-31,20071031,9.588765
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2007-11-30,20071130,14.094428
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2007-12-31,20071231,25.790011
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2015-01-31,20150131,7.644992
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2015-02-29,20150229,13.470973
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2015-03-31,20150331,28.150389
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2015-04-30,20150430,25.03082
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2015-05-31,20150531,37.276911
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2015-06-30,20150630,47.859542
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2015-07-31,20150731,55.104727
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2015-08-31,20150831,32.474048
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2015-09-30,20150930,13.55003
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2015-10-31,20151031,10.724594
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2015-11-30,20151130,7.334119
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2015-12-31,20151231,7.765278
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2010-01-31,20100131,8.195602
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2010-02-29,20100229,7.211661
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2010-03-31,20100331,18.612847
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2010-04-30,20100430,18.93504
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2010-05-31,20100531,41.979022
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2010-06-30,20100630,27.998698
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2010-07-31,20100731,49.210938
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2010-08-31,20100831,69.523872
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2010-09-30,20100930,24.977431
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2010-10-31,20101031,21.55353
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2010-11-30,20101130,9.220486
solidaridad,aguamilpa_solidaridad,03-occidental,22-tepic,2010-12-31,20101231,7.926649
tamazulapan,tamazulapan,02-oriental,36-temascal,2007-01-31,20070131,22.534778
tamazulapan,tamazulapan,02-oriental,36-temascal,2007-02-29,20070229,20.083333
tamazulapan,tamazulapan,02-oriental,36-temascal,2007-03-31,20070331,10.953237
tamazulapan,tamazulapan,02-oriental,36-temascal,2007-04-30,20070430,18.542003
tamazulapan,tamazulapan,02-oriental,36-temascal,2007-05-31,20070531,20.862231
tamazulapan,tamazulapan,02-oriental,36-temascal,2007-06-30,20070630,30.160282
tamazulapan,tamazulapan,02-oriental,36-temascal,2007-07-31,20070731,33.509521
tamazulapan,tamazulapan,02-oriental,36-temascal,2007-08-31,20070831,29.43666
tamazulapan,tamazulapan,02-oriental,36-temascal,2007-09-30,20070930,33.050123
tamazulapan,tamazulapan,02-oriental,36-temascal,2007-10-31,20071031,28.045139
tamazulapan,tamazulapan,02-oriental,36-temascal,2007-11-30,20071130,16.55718
tamazulapan,tamazulapan,02-oriental,36-temascal,2007-12-31,20071231,21.459397
tamazulapan,tamazulapan,02-oriental,36-temascal,2015-01-31,20150131,42.108871
tamazulapan,tamazulapan,02-oriental,36-temascal,2015-02-29,20150229,35.924339
tamazulapan,tamazulapan,02-oriental,36-temascal,2015-03-31,20150331,40.727487
tamazulapan,tamazulapan,02-oriental,36-temascal,2015-04-30,20150430,40.56866
tamazulapan,tamazulapan,02-oriental,36-temascal,2015-05-31,20150531,46.328181
tamazulapan,tamazulapan,02-oriental,36-temascal,2015-06-30,20150630,38.763833
tamazulapan,tamazulapan,02-oriental,36-temascal,2015-07-31,20150731,40.491431
tamazulapan,tamazulapan,02-oriental,36-temascal,2015-08-31,20150831,34.197749
tamazulapan,tamazulapan,02-oriental,36-temascal,2015-09-30,20150930,50.214886
tamazulapan,tamazulapan,02-oriental,36-temascal,2015-10-31,20151031,42.968974
tamazulapan,tamazulapan,02-oriental,36-temascal,2015-11-30,20151130,35.819164
tamazulapan,tamazulapan,02-oriental,36-temascal,2015-12-31,20151231,37.007728
tamazulapan,tamazulapan,02-oriental,36-temascal,2010-01-31,20100131,27.777778
tamazulapan,tamazulapan,02-oriental,36-temascal,2010-02-29,20100229,22.240143
tamazulapan,tamazulapan,02-oriental,36-temascal,2010-03-31,20100331,15.906978
tamazulapan,tamazulapan,02-oriental,36-temascal,2010-04-30,20100430,15.404794
tamazulapan,tamazulapan,02-oriental,36-temascal,2010-05-31,20100531,16.024866
tamazulapan,tamazulapan,02-oriental,36-temascal,2010-06-30,20100630,20.023185
tamazulapan,tamazulapan,02-oriental,36-temascal,2010-07-31,20100731,47.8181
tamazulapan,tamazulapan,02-oriental,36-temascal,2010-08-31,20100831,44.15233
tamazulapan,tamazulapan,02-oriental,36-temascal,2010-09-30,20100930,45.079469
tamazulapan,tamazulapan,02-oriental,36-temascal,2010-10-31,20101031,46.854111
tamazulapan,tamazulapan,02-oriental,36-temascal,2010-11-30,20101130,47.931452
tamazulapan,tamazulapan,02-oriental,36-temascal,2010-12-31,20101231,47.564908
temascal,temascal,02-oriental,36-temascal,2013-01-31,20130131,30.36193
temascal,temascal,02-oriental,36-temascal,2013-02-29,20130229,20.704136
temascal,temascal,02-oriental,36-temascal,2013-03-31,20130331,40.902558
temascal,temascal,02-oriental,36-temascal,2013-04-30,20130430,53.089158
temascal,temascal,02-oriental,36-temascal,2013-05-31,20130531,32.315754
temascal,temascal,02-oriental,36-temascal,2013-06-30,20130630,57.471154
temascal,temascal,02-oriental,36-temascal,2013-07-31,20130731,50.671117
temascal,temascal,02-oriental,36-temascal,2013-08-31,20130831,52.418256
temascal,temascal,02-oriental,36-temascal,2013-09-30,20130930,77.948741
temascal,temascal,02-oriental,36-temascal,2013-10-31,20131031,41.63834
temascal,temascal,02-oriental,36-temascal,2013-11-30,20131130,28.761839
temascal,temascal,02-oriental,36-temascal,2013-12-31,20131231,24.519774
temascal,temascal,02-oriental,36-temascal,2015-01-31,20150131,31.171551
temascal,temascal,02-oriental,36-temascal,2015-02-29,20150229,48.894662
temascal,temascal,02-oriental,36-temascal,2015-03-31,20150331,38.370873
temascal,temascal,02-oriental,36-temascal,2015-04-30,20150430,61.334688
temascal,temascal,02-oriental,36-temascal,2015-05-31,20150531,78.720759
temascal,temascal,02-oriental,36-temascal,2015-06-30,20150630,34.097155
temascal,temascal,02-oriental,36-temascal,2015-07-31,20150731,51.471122
temascal,temascal,02-oriental,36-temascal,2015-08-31,20150831,19.434663
temascal,temascal,02-oriental,36-temascal,2015-09-30,20150930,11.388355
temascal,temascal,02-oriental,36-temascal,2015-10-31,20151031,16.421514
temascal,temascal,02-oriental,36-temascal,2015-11-30,20151130,29.850204
temascal,temascal,02-oriental,36-temascal,2015-12-31,20151231,18.612227
temascal,temascal,02-oriental,36-temascal,2008-01-31,20080131,46.245173
temascal,temascal,02-oriental,36-temascal,2008-02-29,20080229,56.368606
temascal,temascal,02-oriental,36-temascal,2008-03-31,20080331,36.03355
temascal,temascal,02-oriental,36-temascal,2008-04-30,20080430,17.49984
temascal,temascal,02-oriental,36-temascal,2008-05-31,20080531,21.436594
temascal,temascal,02-oriental,36-temascal,2008-06-30,20080630,41.220046
temascal,temascal,02-oriental,36-temascal,2008-07-31,20080731,92.98705
temascal,temascal,02-oriental,36-temascal,2008-08-31,20080831,82.239738
temascal,temascal,02-oriental,36-temascal,2008-09-30,20080930,30.594236
temascal,temascal,02-oriental,36-temascal,2008-10-31,20081031,28.984298
temascal,temascal,02-oriental,36-temascal,2008-11-30,20081130,19.233863
temascal,temascal,02-oriental,36-temascal,2008-12-31,20081231,17.829803
texolo,texolo,02-oriental,33-veracruz,2009-01-31,20090131,88.475434
texolo,texolo,02-oriental,33-veracruz,2009-02-29,20090229,68.532205
texolo,texolo,02-oriental,33-veracruz,2009-03-31,20090331,59.680382
texolo,texolo,02-oriental,33-veracruz,2009-04-30,20090430,46.6625
texolo,texolo,02-oriental,33-veracruz,2009-05-31,20090531,45.947135
texolo,texolo,02-oriental,33-veracruz,2009-06-30,20090630,49.560156
texolo,texolo,02-oriental,33-veracruz,2009-07-31,20090731,87.902083
texolo,texolo,02-oriental,33-veracruz,2009-08-31,20090831,95.484028
texolo,texolo,02-oriental,33-veracruz,2009-09-30,20090930,94.395226
texolo,texolo,02-oriental,33-veracruz,2009-10-31,20091031,95.172483
texolo,texolo,02-oriental,33-veracruz,2009-11-30,20091130,97.249566
texolo,texolo,02-oriental,33-veracruz,2009-12-31,20091231,91.761285
texolo,texolo,02-oriental,33-veracruz,2012-01-31,20120131,45.627517
texolo,texolo,02-oriental,33-veracruz,2012-02-29,20120229,46.533854
texolo,texolo,02-oriental,33-veracruz,2012-03-31,20120331,67.884809
texolo,texolo,02-oriental,33-veracruz,2012-04-30,20120430,70.295226
texolo,texolo,02-oriental,33-veracruz,2012-05-31,20120531,51.132118
texolo,texolo,02-oriental,33-veracruz,2012-06-30,20120630,69.792969
texolo,texolo,02-oriental,33-veracruz,2012-07-31,20120731,101.085503
texolo,texolo,02-oriental,33-veracruz,2012-08-31,20120831,100.899566
texolo,texolo,02-oriental,33-veracruz,2012-09-30,20120930,98.069705
texolo,texolo,02-oriental,33-veracruz,2012-10-31,20121031,96.664931
texolo,texolo,02-oriental,33-veracruz,2012-11-30,20121130,81.928906
texolo,texolo,02-oriental,33-veracruz,2012-12-31,20121231,101.338976
texolo,texolo,02-oriental,33-veracruz,2010-01-31,20100131,89.415799
texolo,texolo,02-oriental,33-veracruz,2010-02-29,20100229,81.204167
texolo,texolo,02-oriental,33-veracruz,2010-03-31,20100331,83.743576
texolo,texolo,02-oriental,33-veracruz,2010-04-30,20100430,86.131944
texolo,texolo,02-oriental,33-veracruz,2010-05-31,20100531,61.853646
texolo,texolo,02-oriental,33-veracruz,2010-06-30,20100630,57.833594
texolo,texolo,02-oriental,33-veracruz,2010-07-31,20100731,98.883594
texolo,texolo,02-oriental,33-veracruz,2010-08-31,20100831,101.286545
texolo,texolo,02-oriental,33-veracruz,2010-09-30,20100930,97.378038
texolo,texolo,02-oriental,33-veracruz,2010-10-31,20101031,100.14566
texolo,texolo,02-oriental,33-veracruz,2010-11-30,20101130,82.115365
texolo,texolo,02-oriental,33-veracruz,2010-12-31,20101231,98.318142
tirio,tirio,03-occidental,28-carapan,2009-01-31,20090131,19.020808
tirio,tirio,03-occidental,28-carapan,2009-02-29,20090229,29.3897
tirio,tirio,03-occidental,28-carapan,2009-03-31,20090331,37.20917
tirio,tirio,03-occidental,28-carapan,2009-04-30,20090430,13.174422
tirio,tirio,03-occidental,28-carapan,2009-05-31,20090531,10.019642
tirio,tirio,03-occidental,28-carapan,2009-06-30,20090630,10.026739
tirio,tirio,03-occidental,28-carapan,2009-07-31,20090731,15.602373
tirio,tirio,03-occidental,28-carapan,2009-08-31,20090831,31.199448
tirio,tirio,03-occidental,28-carapan,2009-09-30,20090930,37.945053
tirio,tirio,03-occidental,28-carapan,2009-10-31,20091031,39.313159
tirio,tirio,03-occidental,28-carapan,2009-11-30,20091130,33.424447
tirio,tirio,03-occidental,28-carapan,2009-12-31,20091231,33.768121
tirio,tirio,03-occidental,28-carapan,2015-01-31,20150131,30.473946
tirio,tirio,03-occidental,28-carapan,2015-02-29,20150229,17.675512
tirio,tirio,03-occidental,28-carapan,2015-03-31,20150331,33.811207
tirio,tirio,03-occidental,28-carapan,2015-04-30,20150430,47.245159
tirio,tirio,03-occidental,28-carapan,2015-05-31,20150531,41.491788
tirio,tirio,03-occidental,28-carapan,2015-06-30,20150630,34.240927
tirio,tirio,03-occidental,28-carapan,2015-07-31,20150731,15.039791
tirio,tirio,03-occidental,28-carapan,2015-08-31,20150831,23.457522
tirio,tirio,03-occidental,28-carapan,2015-09-30,20150930,36.905921
tirio,tirio,03-occidental,28-carapan,2015-10-31,20151031,31.627002
tirio,tirio,03-occidental,28-carapan,2015-11-30,20151130,25.223413
tirio,tirio,03-occidental,28-carapan,2015-12-31,20151231,34.084296
tirio,tirio,03-occidental,28-carapan,2011-01-31,20110131,52.979015
tirio,tirio,03-occidental,28-carapan,2011-02-29,20110229,40.138762
tirio,tirio,03-occidental,28-carapan,2011-03-31,20110331,39.249924
tirio,tirio,03-occidental,28-carapan,2011-04-30,20110430,29.169961
tirio,tirio,03-occidental,28-carapan,2011-05-31,20110531,23.426982
tirio,tirio,03-occidental,28-carapan,2011-06-30,20110630,9.25702
tirio,tirio,03-occidental,28-carapan,2011-07-31,20110731,34.237885
tirio,tirio,03-occidental,28-carapan,2011-08-31,20110831,42.259606
tirio,tirio,03-occidental,28-carapan,2011-09-30,20110930,49.094308
tirio,tirio,03-occidental,28-carapan,2011-10-31,20111031,45.908987
tirio,tirio,03-occidental,28-carapan,2011-11-30,20111130,15.427185
tirio,tirio,03-occidental,28-carapan,2011-12-31,20111231,36.288524
tuxpango,tuxpango,02-oriental,36-temascal,2007-01-31,20070131,61.805752
tuxpango,tuxpango,02-oriental,36-temascal,2007-02-29,20070229,50.246721
tuxpango,tuxpango,02-oriental,36-temascal,2007-03-31,20070331,45.544055
tuxpango,tuxpango,02-oriental,36-temascal,2007-04-30,20070430,1.786528
tuxpango,tuxpango,02-oriental,36-temascal,2007-05-31,20070531,22.193796
tuxpango,tuxpango,02-oriental,36-temascal,2007-06-30,20070630,39.511362
tuxpango,tuxpango,02-oriental,36-temascal,2007-07-31,20070731,46.811424
tuxpango,tuxpango,02-oriental,36-temascal,2007-08-31,20070831,79.465926
tuxpango,tuxpango,02-oriental,36-temascal,2007-09-30,20070930,87.369506
tuxpango,tuxpango,02-oriental,36-temascal,2007-10-31,20071031,91.33816
tuxpango,tuxpango,02-oriental,36-temascal,2007-11-30,20071130,73.753742
tuxpango,tuxpango,02-oriental,36-temascal,2007-12-31,20071231,75.298434
tuxpango,tuxpango,02-oriental,36-temascal,2006-01-31,20060131,57.839772
tuxpango,tuxpango,02-oriental,36-temascal,2006-02-29,20060229,44.217164
tuxpango,tuxpango,02-oriental,36-temascal,2006-03-31,20060331,43.006898
tuxpango,tuxpango,02-oriental,36-temascal,2006-04-30,20060430,36.792878
tuxpango,tuxpango,02-oriental,36-temascal,2006-05-31,20060531,39.589869
tuxpango,tuxpango,02-oriental,36-temascal,2006-06-30,20060630,42.55956
tuxpango,tuxpango,02-oriental,36-temascal,2006-07-31,20060731,80.661871
tuxpango,tuxpango,02-oriental,36-temascal,2006-08-31,20060831,87.454444
tuxpango,tuxpango,02-oriental,36-temascal,2006-09-30,20060930,88.523499
